recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,customer_id
3,1) $0 - $100,98.6,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,54431
11,3) $200 - $350,322.09,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,16008
11,3) $200 - $350,296.6,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,7697
10,3) $200 - $350,237.16,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,63867
6,3) $200 - $350,219.1,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,20331
9,1) $0 - $100,94.89,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,10851
7,4) $350 - $500,485.17,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,56863
2,3) $200 - $350,220.37,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,14538
1,3) $200 - $350,349.96,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,6867
2,1) $0 - $100,38.07,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,2080
4,4) $350 - $500,388.43,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,41234
11,2) $100 - $200,132.3,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,52325
2,1) $0 - $100,77.1,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,18813
3,"6) $750 - $1,000",811.41,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,16959
1,4) $350 - $500,441.2,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,51811
3,1) $0 - $100,70.01,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,46494
1,3) $200 - $350,226.17,0,1,Rural,0,Phone,No E-Mail,1,0,0.0,57949
4,1) $0 - $100,56.45,1,0,Urban,0,Web,No E-Mail,1,0,0.0,44927
9,3) $200 - $350,290.32,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,58235
8,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,1,0,0.0,10180
1,4) $350 - $500,437.95,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,2053
1,5) $500 - $750,728.6,1,1,Urban,1,Web,No E-Mail,0,0,0.0,18486
2,1) $0 - $100,78.98,1,0,Rural,1,Phone,Womens E-Mail,1,0,0.0,56486
2,"6) $750 - $1,000",846.69,1,1,Rural,1,Multichannel,No E-Mail,1,0,0.0,18483
1,1) $0 - $100,44.17,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,30664
3,2) $100 - $200,110.54,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,11465
12,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0,2818
6,2) $100 - $200,174.38,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,4444
5,5) $500 - $750,658.25,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,49587
10,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,33146
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,32455
8,4) $350 - $500,459.36,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,17243
5,2) $100 - $200,129.42,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,31213
10,1) $0 - $100,92.03,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,32804
1,1) $0 - $100,99.01,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,4905
5,3) $200 - $350,311.54,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,49393
1,3) $200 - $350,239.33,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,54125
4,5) $500 - $750,690.66,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0,15679
1,4) $350 - $500,373.56,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,32767
3,2) $100 - $200,106.7,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,911
10,2) $100 - $200,101.56,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,13068
1,4) $350 - $500,371.63,1,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0,6115
7,1) $0 - $100,48.62,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0,9587
1,4) $350 - $500,401.27,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,35433
10,2) $100 - $200,100.03,0,1,Urban,1,Web,No E-Mail,0,0,0.0,54825
1,3) $200 - $350,242.93,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0,47179
3,4) $350 - $500,470.39,1,1,Rural,1,Phone,No E-Mail,1,0,0.0,12871
1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,3586
9,2) $100 - $200,127.99,1,0,Surburban,0,Phone,Womens E-Mail,1,1,137.87,60802
1,1) $0 - $100,59.41,0,1,Rural,1,Web,Womens E-Mail,1,1,29.99,30018
2,1) $0 - $100,62.87,1,0,Surburban,1,Web,No E-Mail,1,0,0.0,44436
11,3) $200 - $350,327.72,0,1,Urban,0,Web,No E-Mail,0,0,0.0,43630
10,1) $0 - $100,68.43,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0,61219
10,4) $350 - $500,358.91,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0,49550
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,60545
4,3) $200 - $350,230.63,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,16030
10,3) $200 - $350,226.97,0,1,Urban,0,Web,No E-Mail,0,0,0.0,34768
3,4) $350 - $500,353.87,0,1,Rural,0,Web,No E-Mail,1,0,0.0,20431
2,3) $200 - $350,215.59,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,36115
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,51654
6,1) $0 - $100,99.97,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,30848
6,4) $350 - $500,390.25,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,34254
5,1) $0 - $100,57.56,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,27857
1,3) $200 - $350,309.85,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0,31565
2,2) $100 - $200,180.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,7823
10,1) $0 - $100,34.97,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,27430
11,2) $100 - $200,130.89,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,55370
1,2) $100 - $200,166.13,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,14786
7,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,35878
1,3) $200 - $350,244.38,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0,35409
9,1) $0 - $100,94.43,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,10937
7,2) $100 - $200,116.7,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,46511
1,1) $0 - $100,86.36,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,43365
2,2) $100 - $200,181.58,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,34855
2,"6) $750 - $1,000",862.86,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,61660
1,5) $500 - $750,505.14,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,11217
5,3) $200 - $350,247.35,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,51431
4,3) $200 - $350,269.07,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,55518
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0,20032
8,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,56804
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,36165
10,3) $200 - $350,201.82,1,0,Urban,0,Web,No E-Mail,0,0,0.0,41671
1,4) $350 - $500,497.96,1,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,28827
2,4) $350 - $500,375.42,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,5094
1,"6) $750 - $1,000",926.66,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.0,14297
12,2) $100 - $200,198.53,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,13847
9,"7) $1,000 +",1029.96,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,57069
1,2) $100 - $200,114.7,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,36772
7,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,32264
2,5) $500 - $750,612.78,1,1,Urban,1,Phone,No E-Mail,0,0,0.0,54979
4,"6) $750 - $1,000",859.8,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,19202
5,4) $350 - $500,480.84,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,44733
11,1) $0 - $100,39.22,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,48237
3,3) $200 - $350,208.47,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,60249
2,4) $350 - $500,484.56,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,32405
7,1) $0 - $100,69.25,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,43070
1,4) $350 - $500,355.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,55859
2,1) $0 - $100,40.33,0,1,Urban,1,Web,No E-Mail,0,0,0.0,27217
1,1) $0 - $100,93.25,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,4083
5,3) $200 - $350,205.85,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,52657
2,1) $0 - $100,67.63,1,0,Urban,0,Web,No E-Mail,0,0,0.0,30452
5,3) $200 - $350,232.98,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,52273
5,2) $100 - $200,183.26,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,36301
7,3) $200 - $350,262.89,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,36978
11,3) $200 - $350,293.05,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,37837
7,2) $100 - $200,101.92,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,7459
4,2) $100 - $200,148.66,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,39566
9,4) $350 - $500,479.23,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,49145
11,1) $0 - $100,52.81,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,4949
9,1) $0 - $100,93.29,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,24647
1,4) $350 - $500,436.84,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,31824
2,1) $0 - $100,94.47,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,55843
7,3) $200 - $350,271.1,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,48075
2,3) $200 - $350,269.14,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,34576
6,2) $100 - $200,135.76,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,48871
6,"6) $750 - $1,000",948.79,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,8503
6,3) $200 - $350,209.14,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,45329
9,3) $200 - $350,235.97,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1751
9,1) $0 - $100,34.67,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,16590
7,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,36294
4,3) $200 - $350,222.86,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,6566
1,5) $500 - $750,727.8,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,20088
9,1) $0 - $100,29.99,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,47436
10,2) $100 - $200,150.39,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,31153
5,1) $0 - $100,76.2,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0,1398
11,2) $100 - $200,161.25,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,45916
2,"6) $750 - $1,000",753.43,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,47261
8,2) $100 - $200,161.96,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,16923
11,2) $100 - $200,156.84,1,0,Urban,0,Web,No E-Mail,0,0,0.0,47095
10,1) $0 - $100,80.84,0,1,Rural,1,Web,No E-Mail,0,0,0.0,50914
9,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,26588
9,"6) $750 - $1,000",768.06,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,27530
10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0.0,5132
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,18603
7,1) $0 - $100,61.94,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,62033
1,"7) $1,000 +",1594.34,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0,56010
3,"6) $750 - $1,000",979.68,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,17535
12,2) $100 - $200,101.5,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,7372
9,3) $200 - $350,222.47,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,4885
9,3) $200 - $350,208.64,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,44133
10,2) $100 - $200,127.84,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,22146
12,1) $0 - $100,65.48,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,58336
7,4) $350 - $500,486.01,1,1,Rural,1,Multichannel,No E-Mail,0,0,0.0,15216
6,1) $0 - $100,71.06,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,38273
4,"6) $750 - $1,000",986.32,1,1,Urban,1,Web,No E-Mail,0,0,0.0,39867
4,1) $0 - $100,38.03,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,9381
9,2) $100 - $200,140.17,1,0,Urban,0,Web,No E-Mail,0,0,0.0,2202
4,3) $200 - $350,325.78,0,1,Urban,0,Web,No E-Mail,0,0,0.0,20371
3,4) $350 - $500,395.68,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,44936
1,1) $0 - $100,94.26,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,50037
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,149
10,2) $100 - $200,144.0,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,12256
10,1) $0 - $100,44.98,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,46715
9,1) $0 - $100,51.64,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,42495
4,5) $500 - $750,605.14,0,1,Surburban,1,Multichannel,No E-Mail,1,0,0.0,41151
1,2) $100 - $200,107.38,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,60550
11,1) $0 - $100,43.98,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,15565
6,2) $100 - $200,102.43,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0,17726
6,1) $0 - $100,96.68,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,28613
1,5) $500 - $750,625.09,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0,16472
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,53041
2,4) $350 - $500,443.5,1,0,Urban,1,Multichannel,Mens E-Mail,1,0,0.0,52298
4,3) $200 - $350,225.89,1,1,Rural,1,Web,Womens E-Mail,0,0,0.0,235
1,3) $200 - $350,324.07,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,15810
2,3) $200 - $350,270.68,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,42256
12,2) $100 - $200,122.67,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,42019
10,3) $200 - $350,224.14,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,16593
6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,28832
10,1) $0 - $100,41.65,0,1,Urban,1,Web,No E-Mail,0,0,0.0,13292
9,1) $0 - $100,48.26,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,21056
12,4) $350 - $500,397.61,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0,62712
9,2) $100 - $200,198.23,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,48377
11,3) $200 - $350,323.21,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,47134
5,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,24487
7,5) $500 - $750,521.82,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,44345
6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,715
1,3) $200 - $350,300.96,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,32115
1,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,2538
10,3) $200 - $350,318.11,0,1,Urban,0,Web,No E-Mail,0,0,0.0,33814
12,2) $100 - $200,179.02,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,34684
2,3) $200 - $350,309.01,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0,37457
9,2) $100 - $200,186.69,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,31543
3,2) $100 - $200,186.0,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,8841
3,1) $0 - $100,33.12,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,23436
12,1) $0 - $100,34.15,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,34903
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,35497
10,3) $200 - $350,237.92,1,0,Urban,0,Phone,Mens E-Mail,1,1,69.71,41212
1,4) $350 - $500,481.42,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,44050
8,1) $0 - $100,63.42,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,29128
7,5) $500 - $750,547.25,0,1,Urban,1,Web,No E-Mail,1,0,0.0,43009
10,1) $0 - $100,59.0,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,17892
9,2) $100 - $200,163.86,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,60056
6,2) $100 - $200,115.24,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,50478
4,2) $100 - $200,137.28,1,0,Urban,1,Web,No E-Mail,0,0,0.0,51331
9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,3530
3,1) $0 - $100,53.63,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,42777
7,1) $0 - $100,31.65,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,52042
10,3) $200 - $350,324.9,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,34824
12,1) $0 - $100,84.34,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,62321
2,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,9901
7,1) $0 - $100,71.0,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,26545
3,3) $200 - $350,200.15,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0,59777
1,2) $100 - $200,155.86,1,0,Urban,1,Web,No E-Mail,0,0,0.0,24164
3,4) $350 - $500,484.66,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,39629
3,2) $100 - $200,100.31,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,12331
10,3) $200 - $350,274.04,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,28289
4,5) $500 - $750,620.59,1,1,Rural,1,Phone,Mens E-Mail,1,0,0.0,36030
10,4) $350 - $500,437.18,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,25667
3,"6) $750 - $1,000",831.37,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,6095
9,1) $0 - $100,34.37,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,49084
2,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,9278
2,"7) $1,000 +",1043.47,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,43455
2,1) $0 - $100,67.2,1,0,Urban,0,Web,No E-Mail,0,0,0.0,31105
4,4) $350 - $500,384.49,1,1,Surburban,1,Web,No E-Mail,1,0,0.0,12071
8,1) $0 - $100,54.36,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,22120
11,1) $0 - $100,63.67,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,50355
1,4) $350 - $500,392.83,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,24183
8,2) $100 - $200,169.74,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,55082
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,43493
5,5) $500 - $750,712.97,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,44816
10,3) $200 - $350,220.29,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,59462
4,4) $350 - $500,399.38,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,18185
7,2) $100 - $200,121.6,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,31322
7,1) $0 - $100,53.49,1,0,Urban,1,Web,No E-Mail,0,0,0.0,21005
7,1) $0 - $100,51.39,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,3333
8,3) $200 - $350,314.56,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,19033
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,19070
2,1) $0 - $100,29.99,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,15624
10,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0,51474
10,1) $0 - $100,32.29,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,34478
1,3) $200 - $350,255.71,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,54169
9,3) $200 - $350,272.86,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,20729
6,4) $350 - $500,358.11,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,26954
11,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0,23406
4,1) $0 - $100,54.29,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,43457
2,3) $200 - $350,304.66,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,40435
2,3) $200 - $350,306.69,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,40465
5,4) $350 - $500,426.73,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,40266
3,2) $100 - $200,101.69,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0,3791
10,3) $200 - $350,335.77,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0,311
3,2) $100 - $200,180.48,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,13700
10,3) $200 - $350,266.97,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,61448
5,1) $0 - $100,54.72,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,32064
4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,28779
10,1) $0 - $100,45.07,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,46574
1,3) $200 - $350,217.24,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,60404
4,2) $100 - $200,100.14,1,0,Urban,1,Web,No E-Mail,0,0,0.0,4854
3,4) $350 - $500,370.41,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0,18554
4,"7) $1,000 +",1113.44,1,0,Urban,1,Web,No E-Mail,0,0,0.0,53936
9,2) $100 - $200,180.35,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,33503
4,3) $200 - $350,202.89,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,28620
10,2) $100 - $200,121.02,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,16559
1,4) $350 - $500,359.15,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,29654
8,3) $200 - $350,302.89,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,24345
8,2) $100 - $200,165.03,0,1,Urban,0,Web,No E-Mail,0,0,0.0,53207
6,4) $350 - $500,372.8,1,1,Rural,0,Web,Mens E-Mail,0,0,0.0,53235
5,3) $200 - $350,265.89,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,36949
1,3) $200 - $350,317.9,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,47244
4,3) $200 - $350,237.96,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,41900
3,3) $200 - $350,292.05,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,18354
7,1) $0 - $100,91.66,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,61579
3,3) $200 - $350,280.39,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,3367
1,5) $500 - $750,600.84,1,1,Urban,1,Web,No E-Mail,0,0,0.0,7702
4,1) $0 - $100,80.71,0,1,Surburban,1,Web,Mens E-Mail,1,0,0.0,50776
2,3) $200 - $350,234.61,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,53705
7,3) $200 - $350,267.93,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,29010
8,3) $200 - $350,205.66,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,62399
5,3) $200 - $350,288.09,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,63036
3,4) $350 - $500,354.0,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,5782
11,4) $350 - $500,424.04,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,9644
1,5) $500 - $750,566.99,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0,8241
2,5) $500 - $750,523.7,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0,52029
1,"7) $1,000 +",1116.93,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,31443
12,2) $100 - $200,104.35,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1429
1,2) $100 - $200,100.53,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,53300
2,2) $100 - $200,171.1,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,31841
9,3) $200 - $350,206.83,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,22512
9,3) $200 - $350,207.39,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,8788
4,4) $350 - $500,419.59,1,0,Rural,0,Web,No E-Mail,0,0,0.0,29340
10,3) $200 - $350,334.91,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0,25256
6,1) $0 - $100,80.61,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,31280
5,3) $200 - $350,214.9,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,16758
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,33132
10,3) $200 - $350,245.94,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,59708
5,3) $200 - $350,300.48,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,47157
10,3) $200 - $350,270.29,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,13944
